Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.4,,,,-59.4,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.44,,,,-59.44,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.45,,,,-59.45,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.46,,,,-59.46,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.47,,,,-59.47,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.61,,,,-59.61,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.79,,,,-59.79,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.01,,,,-60.01,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/05/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/7/2024
 03/04/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.4,,,,60.4,3/6/2024
 03/04/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.4,,,,60.4,3/6/2024
 03/04/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/6/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-22,60,,0.02,,1319.98,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-19,60.23,,0.01,,1144.36,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-5,60.19,,,,300.95,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-4,60.12,,,,240.48,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-3,60.22,,,,180.66,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-3,60.14,,,,180.42,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-2,60.19,,,,120.38,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.26,,,,60.26,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.25,,,,60.25,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.18,,,,60.18,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.17,,,,60.17,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.17,,,,60.17,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.17,,,,60.17,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.15,,,,60.15,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.15,,,,60.15,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.15,,,,60.15,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.14,,,,60.14,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.14,,,,60.14,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.14,,,,60.14,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.13,,,,60.13,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.12,,,,60.12,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.07,,,,60.07,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.06,,,,60.06,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.05,,,,60.05,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.05,,,,60.05,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.04,,,,60.04,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.03,,,,60.03,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.03,,,,60.03,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.02,,,,60.02,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.02,,,,60.02,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60,,,,60,3/5/2024
 03/01/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60,,,,60,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.94,,,,-59.94,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.96,,,,-59.96,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.97,,,,-59.97,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.97,,,,-59.97,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.99,,,,-59.99,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.99,,,,-59.99,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60,,,,-60,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60,,,,-60,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60,,,,-60,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60,,,,-60,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.01,,,,-60.01,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.02,,,,-60.02,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.03,,,,-60.03,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.03,,,,-60.03,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.04,,,,-60.04,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.04,,,,-60.04,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.04,,,,-60.04,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.04,,,,-60.04,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.06,,,,-60.06,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.06,,,,-60.06,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.07,,,,-60.07,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.07,,,,-60.07,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.07,,,,-60.07,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.08,,,,-60.08,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.08,,,,-60.08,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.08,,,,-60.08,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.09,,,,-60.09,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.09,,,,-60.09,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.1,,,,-60.1,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.1,,,,-60.1,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.1,,,,-60.1,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.11,,,,-60.11,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.11,,,,-60.11,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.12,,,,-60.12,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.13,,,,-60.13,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.14,,,,-60.14,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.14,,,,-60.14,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.14,,,,-60.14,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.16,,,,-60.16,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.21,,,,-60.21,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.22,,,,-60.22,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.22,,,,-60.22,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.23,,,,-60.23,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.24,,,,-60.24,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.37,,,,-60.37,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.37,,,,-60.37,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.37,,,,-60.37,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.37,,,,-60.37,3/5/2024
 03/01/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,8,60.2,,,,-481.6,3/5/2024
 02/29/2024, DIVIDEND,MMMF,,Cash,0,,,,,19.72,2/29/2024
 02/29/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.77,,,,59.77,3/4/2024
 02/29/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.42,,,,-59.42,3/4/2024
 02/28/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.51,,,,59.51,3/1/2024
 02/28/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.45,,,,59.45,3/1/2024
 02/28/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.4,,,,-59.4,3/1/2024
 02/28/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.44,,,,-59.44,3/1/2024
 02/28/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.45,,,,-59.45,3/1/2024
 02/28/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.47,,,,-59.47,3/1/2024
 02/27/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-5,59.56,,,,297.8,2/29/2024
 02/27/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.61,,,,59.61,2/29/2024
 02/27/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.53,,,,59.53,2/29/2024
 02/27/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.51,,,,59.51,2/29/2024
 02/27/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.49,,,,-59.49,2/29/2024
 02/27/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.49,,,,-59.49,2/29/2024
 02/27/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.5,,,,-59.5,2/29/2024
 02/27/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.51,,,,-59.51,2/29/2024
 02/27/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.51,,,,-59.51,2/29/2024
 02/27/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.52,,,,-59.52,2/29/2024
 02/27/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.54,,,,-59.54,2/29/2024
 02/27/2024,BOUGHT CLOSING TRANSACTION CALL (SPLG) SPDR PORTFOLIO S&P SEP 20 24 $57 (100 SHS) (Cash), -SPLG240920C57, CALL (SPLG) SPDR PORTFOLIO S&P SEP 20 24 $57 (100 SHS),Cash,1,5,0.65,0.03,,-500.68,2/28/2024
 02/27/2024,SOLD OPENING TRANSACTION CALL (SPLG) SPDR PORTFOLIO S&P DEC 20 24 $58 (100 SHS) (Cash), -SPLG241220C58, CALL (SPLG) SPDR PORTFOLIO S&P DEC 20 24 $58 (100 SHS),Cash,-1,5.26,0.65,0.04,,525.31,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.81,,,,59.81,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.8,,,,59.8,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.79,,,,59.79,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.78,,,,59.78,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.78,,,,59.78,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.76,,,,59.76,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.73,,,,59.73,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.73,,,,59.73,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.73,,,,59.73,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.73,,,,59.73,2/28/2024
 02/26/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,59.65,,,,59.65,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.75,,,,-5.97,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.76,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.83,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.83,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.83,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.79,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.82,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.83,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.75,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.82,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.82,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.77,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.83,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.82,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.77,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.79,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.77,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.83,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.82,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,0.1,59.77,,,,-5.98,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.51,,,,-59.51,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.52,,,,-59.52,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.6,,,,-59.6,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.7,,,,-59.7,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.7,,,,-59.7,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.7,,,,-59.7,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.7,,,,-59.7,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.72,,,,-59.72,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.74,,,,-59.74,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.74,,,,-59.74,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.75,,,,-59.75,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.75,,,,-59.75,2/28/2024
 02/26/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,59.75,,,,-59.75,2/28/2024
