Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.84,,,,-60.84,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.85,,,,-60.85,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.86,,,,-60.86,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.86,,,,-60.86,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.86,,,,-60.86,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.86,,,,-60.86,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.87,,,,-60.87,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.87,,,,-60.87,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.88,,,,-60.88,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.88,,,,-60.88,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.89,,,,-60.89,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.89,,,,-60.89,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.89,,,,-60.89,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.89,,,,-60.89,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.89,,,,-60.89,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.90,,,,-60.90,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.91,,,,-60.91,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.92,,,,-60.92,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.93,,,,-60.93,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.94,,,,-60.94,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.94,,,,-60.94,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.95,,,,-60.95,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.96,,,,-60.96,3/18/2024
 03/14/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.97,,,,-60.97,3/18/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.88,,,,60.88,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.88,,,,60.88,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.87,,,,60.87,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.87,,,,60.87,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.87,,,,60.87,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.87,,,,60.87,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.87,,,,60.87,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.86,,,,60.86,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.86,,,,60.86,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.85,,,,60.85,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.84,,,,60.84,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.84,,,,60.84,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.84,,,,60.84,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.84,,,,60.84,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.83,,,,60.83,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.83,,,,60.83,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.83,,,,60.83,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.81,,,,60.81,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.81,,,,60.81,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.78,,,,60.78,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.78,,,,60.78,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.77,,,,60.77,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.77,,,,60.77,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.77,,,,60.77,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.76,,,,60.76,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.76,,,,60.76,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.76,,,,60.76,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.75,,,,60.75,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.75,,,,60.75,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.74,,,,60.74,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.73,,,,60.73,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.73,,,,60.73,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.73,,,,60.73,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.73,,,,60.73,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.73,,,,60.73,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.71,,,,60.71,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.71,,,,60.71,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.70,,,,60.70,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.70,,,,60.70,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.70,,,,60.70,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.70,,,,60.70,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.70,,,,60.70,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.69,,,,60.69,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.69,,,,60.69,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.69,,,,60.69,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.69,,,,60.69,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.68,,,,60.68,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.68,,,,60.68,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.68,,,,60.68,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.68,,,,60.68,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.67,,,,60.67,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.66,,,,60.66,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.66,,,,60.66,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.66,,,,60.66,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.65,,,,60.65,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.63,,,,60.63,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.63,,,,60.63,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.62,,,,60.62,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.62,,,,60.62,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.61,,,,60.61,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.61,,,,60.61,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.58,,,,60.58,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.57,,,,60.57,3/15/2024
 03/13/2024,SOLD (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,-1,60.56,,,,60.56,3/15/2024
 03/13/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.54,,,,-60.54,3/15/2024
 03/13/2024,BOUGHT (SPLG) (Cash), SPLG, SPDR PORTFOLIO S&P 500 ETF,Cash,1,60.55,,,,-60.55,3/15/2024
